CustomerID,Recency,Frequency,Monetary,Total_Quantity,Unique_Products,Avg_Order_Value
15009,12,3,1261.78,642,148,420.5933333333333
15010,36,1,308.94,184,20,308.94
15012,54,2,423.04,231,110,211.52
15014,43,2,260.17,151,29,130.085
15016,173,1,170.04,76,20,170.04
15017,34,1,125.58,63,20,125.58
15018,39,3,496.21000000000004,189,30,165.40333333333334
15019,267,1,266.0,159,64,266.0
15021,9,9,1914.82,847,287,212.75777777777776
15022,12,4,905.04,543,96,226.26
15023,3,11,6802.76,2871,347,618.4327272727273
15024,10,10,1661.33,920,105,166.13299999999998
15025,33,1,377.01,189,66,377.01
15026,80,3,469.0,285,57,156.33333333333334
15027,31,4,1066.1499999999999,565,30,266.53749999999997
15028,8,4,627.13,459,35,156.7825
15030,72,2,518.28,372,7,259.14
15031,4,4,668.14,401,74,167.035
15032,256,3,4959.1,2968,29,1653.0333333333335
15033,5,10,2586.67,1695,315,258.66700000000003
15034,16,8,4308.61,2422,299,538.57625
15035,90,1,252.73000000000002,245,26,252.73000000000002
15036,72,3,465.55,327,107,155.18333333333334
15038,59,6,705.49,217,105,117.58166666666666
15039,10,47,19914.44,9209,408,423.7114893617021
15041,170,1,180.35,104,66,180.35
15042,199,1,135.93,30,5,135.93
15043,31,1,537.0,300,3,537.0
15044,19,17,7700.2300000000005,2795,233,452.954705882353
15045,152,2,735.66,114,11,367.83
15046,9,15,5213.7699999999995,3451,147,347.58466666666664
15047,270,1,343.62,222,22,343.62
15048,65,4,384.05,195,86,96.0125
15049,274,1,121.17000000000002,63,3,121.17000000000002
15050,25,3,1782.09,1224,68,594.03
15051,23,3,1391.61,1011,130,463.86999999999995
15052,319,1,215.78,82,27,215.78
15053,5,3,697.79,986,49,232.59666666666666
15054,12,2,302.1,198,105,151.05
15057,275,2,1489.5,668,25,744.75
15058,25,11,2124.9900000000002,1069,199,193.18090909090913
15059,41,9,1337.72,604,161,148.63555555555556
15060,8,4,303.09,263,81,75.7725
15061,4,48,54534.14,28920,70,1136.1279166666666
15062,71,4,987.86,763,47,246.965
15063,213,1,370.79999999999995,56,5,370.79999999999995
15065,38,4,3158.13,1383,148,789.5325
15066,53,1,893.59,317,42,893.59
15067,78,3,1744.76,954,82,581.5866666666667
15068,46,2,553.36,364,96,276.68
15069,179,1,1109.53,520,70,1109.53
15070,373,1,106.2,36,1,106.2
15071,94,2,982.07,269,25,491.035
15073,10,3,1043.41,491,31,347.80333333333334
15074,105,1,748.87,455,41,748.87
15075,78,1,773.03,447,27,773.03
15076,173,1,880.85,571,49,880.85
15078,7,32,9743.11,5105,97,304.4721875
15079,213,4,895.61,389,46,223.9025
15081,22,5,504.8,190,26,100.96000000000001
15083,257,1,88.2,38,5,88.2
15087,282,1,306.94,470,15,306.94
15088,21,2,1160.07,460,53,580.035
15089,10,6,2420.84,1359,139,403.47333333333336
15090,308,1,381.32,208,23,381.32
15091,68,1,480.71,346,30,480.71
15092,215,2,457.81,135,23,228.905
15093,18,6,4597.02,3760,52,766.1700000000001
15095,104,4,1370.6,1079,30,342.65
15096,43,1,219.39000000000001,120,11,219.39000000000001
15097,4,1,248.08,170,25,248.08
15098,182,3,39916.5,121,1,13305.5
15099,84,1,410.48,343,23,410.48
15100,334,3,876.0,80,1,292.0
15101,9,2,317.53,241,8,158.765
15103,31,2,703.36,329,35,351.68
15104,197,2,1027.44,637,66,513.72
15105,18,7,2298.93,1211,90,328.4185714285714
15106,18,5,1422.52,1181,90,284.504
15107,311,6,319.5,169,12,53.25
15108,142,4,1300.25,499,50,325.0625
15109,246,1,484.95,131,28,484.95
15110,24,4,996.1,246,17,249.025
15111,29,3,1567.48,710,70,522.4933333333333
15113,10,3,3609.33,2386,77,1203.11
15114,30,10,2760.56,3096,136,276.056
15115,18,1,340.11,157,21,340.11
15116,18,4,1352.75,648,37,338.1875
15117,15,5,1551.78,1948,63,310.356
15118,134,1,244.8,1440,1,244.8
15119,246,1,266.4,88,14,266.4
15120,134,1,358.82,296,21,358.82
15121,50,2,457.72,199,28,228.86
15122,114,3,1633.78,800,65,544.5933333333334
15123,7,2,2199.31,1195,93,1099.655
15124,23,2,184.19,233,14,92.095
15125,25,15,11528.48,6193,102,768.5653333333333
15127,66,1,406.53,251,16,406.53
15128,60,4,1471.0,1343,74,367.75
15129,50,11,3447.4,1794,54,313.40000000000003
15130,170,1,330.11,197,22,330.11
15132,18,5,977.9300000000001,679,49,195.586
15133,128,3,982.42,680,27,327.4733333333333
15134,15,8,1387.99,887,44,173.49875
15135,239,1,139.05,43,9,139.05
15136,3,4,1286.7,776,61,321.675
15139,240,2,178.96,208,13,89.48
15140,52,7,2354.25,1572,74,336.32142857142856
15142,46,1,498.74,365,26,498.74
15143,226,1,259.45,150,14,259.45
15144,8,17,6580.44,3050,132,387.0847058823529
15145,4,4,1194.73,756,54,298.6825
15146,165,2,1327.16,1473,90,663.58
15147,240,1,623.5,366,28,623.5
15148,11,1,301.29,187,20,301.29
15149,134,1,520.8000000000001,128,23,520.8000000000001
15150,17,10,5314.47,3658,282,531.447
15152,10,13,4745.69,2704,196,365.0530769230769
15153,31,1,329.25,198,22,329.25
15154,75,1,296.42,104,66,296.42
15156,1,3,961.49,597,51,320.49666666666667
15157,4,3,1936.07,2392,125,645.3566666666667
15158,45,1,401.40000000000003,198,7,401.40000000000003
15159,2,30,18641.010000000002,11441,363,621.3670000000001
15160,357,1,158.16,84,4,158.16
15163,18,2,304.47,186,29,152.235
15164,69,3,843.05,360,79,281.01666666666665
15165,373,1,487.75,160,27,487.75
15167,321,1,163.0,67,39,163.0
15168,26,1,106.56,52,5,106.56
15171,331,1,1289.5,290,5,1289.5
15172,9,5,1624.05,1611,106,324.81
15174,323,1,135.75,145,11,135.75
15175,72,1,224.14,454,23,224.14
15178,260,1,40.5,30,3,40.5
15179,18,5,2206.95,1938,91,441.39
15180,367,1,87.5,36,6,87.5
15181,66,3,689.4799999999999,544,11,229.82666666666663
15182,154,2,622.85,253,24,311.425
15184,29,2,406.76,223,59,203.38
15185,70,1,310.62,666,21,310.62
15186,14,2,411.41,215,17,205.705
15187,2,16,4777.18,1887,61,298.57375
15189,1,41,16225.39,6149,80,395.74121951219513
15192,120,3,1044.32,918,36,348.1066666666666
15193,61,1,499.32,144,19,499.32
15194,3,15,7616.53,5703,209,507.76866666666666
15195,3,1,3861.0,1404,1,3861.0
15197,11,3,1079.6100000000001,469,30,359.87000000000006
15198,92,2,193.64,120,10,96.82
15199,59,4,1268.7,396,5,317.175
15201,87,5,1236.54,1210,35,247.308
15203,26,6,1827.8,1753,82,304.6333333333333
15204,357,1,316.58,258,9,316.58
15205,85,2,653.24,378,37,326.62
15206,10,4,420.29999999999995,162,3,105.07499999999999
15208,1,5,870.12,316,25,174.024
15210,225,1,331.18,228,20,331.18
15211,60,2,894.4100000000001,240,52,447.20500000000004
15212,241,1,101.8,36,5,101.8
15213,319,2,328.35,272,22,164.175
15214,2,8,1661.44,1254,109,207.68
15215,47,3,734.94,225,33,244.98000000000002
15216,88,1,96.6,28,2,96.6
15218,11,11,5756.89,3329,77,523.3536363636364
15219,176,1,305.75,45,9,305.75
15220,52,6,1778.96,1393,110,296.49333333333334
15221,366,1,403.25,43,5,403.25
15222,319,1,585.0,440,5,585.0
15223,226,2,755.75,213,14,377.875
15224,358,2,322.08,152,13,161.04
15225,234,1,409.40000000000003,226,23,409.40000000000003
15226,311,1,154.41,71,8,154.41
15227,37,5,1219.4,750,43,243.88000000000002
15228,66,4,3386.71,2255,110,846.6775
15230,239,2,429.6,351,23,214.8
15232,113,2,612.06,686,26,306.03
15234,277,1,197.0,196,14,197.0
15235,218,12,2247.51,1324,132,187.29250000000002
15236,299,1,321.05,269,15,321.05
15237,2,4,1412.32,1071,94,353.08
15238,29,3,1071.99,692,49,357.33
15239,10,2,780.59,594,48,390.295
15240,45,5,1706.57,1369,58,341.31399999999996
15241,67,8,1756.44,1818,82,219.555
15243,74,1,316.68,185,22,316.68
15244,65,2,631.57,405,31,315.785
15245,134,3,2515.84,1784,55,838.6133333333333
15246,238,2,514.15,247,32,257.075
15247,122,1,356.0,160,6,356.0
15249,32,13,6688.46,3577,211,514.496923076923
15251,9,11,10484.99,6171,97,953.180909090909
15252,36,2,740.78,522,44,370.39
15253,16,5,918.1999999999999,866,52,183.64
15254,127,1,300.36,275,18,300.36
15255,67,1,890.85,489,47,890.85
15256,149,1,98.45,55,6,98.45
15257,283,1,317.15,46,7,317.15
15258,169,2,623.16,142,32,311.58
15260,100,7,1810.77,885,62,258.68142857142857
15261,135,1,254.82,270,19,254.82
15262,324,1,178.95000000000002,73,10,178.95000000000002
15263,107,1,156.51,89,12,156.51
15264,64,1,393.74,265,23,393.74
15265,151,2,1506.1200000000001,612,76,753.0600000000001
15266,338,1,119.3,18,6,119.3
15267,22,5,1717.36,944,8,343.472
15269,24,1,408.8,26,2,408.8
15270,16,7,2379.49,1521,22,339.9271428571428
15271,7,15,2507.07,1262,184,167.138
15272,57,2,721.94,310,63,360.97
15274,4,2,716.57,619,44,358.285
15275,38,1,615.14,498,41,615.14
15276,66,1,135.31,64,49,135.31
15277,47,1,255.89999999999998,205,12,255.89999999999998
15279,355,1,290.51,189,19,290.51
15280,172,1,113.12,154,16,113.12
15281,59,9,2332.15,1211,121,259.1277777777778
15286,50,1,240.55,55,3,240.55
15287,22,2,486.69,433,17,243.345
15288,43,5,2306.52,775,80,461.304
15289,29,3,939.78,1008,43,313.26
15290,5,18,7943.22,4501,93,441.29
15291,26,15,4668.3,2103,62,311.22
15292,201,1,180.94,56,24,180.94
15296,51,6,3672.86,1766,137,612.1433333333333
15297,10,3,641.94,292,30,213.98000000000002
15298,2,12,4799.9,3116,115,399.9916666666666
15299,67,7,4507.01,2948,7,643.8585714285715
15300,64,1,496.44,292,28,496.44
15301,51,12,5070.35,2775,167,422.5291666666667
15303,290,1,574.02,248,31,574.02
15304,61,8,694.4000000000001,104,8,86.80000000000001
15306,64,3,1174.35,810,57,391.45
15307,96,1,205.3,37,12,205.3
15308,274,1,310.47,175,19,310.47
15311,1,91,60767.9,38194,567,667.7791208791209
15312,75,4,924.85,516,42,231.2125
15313,110,1,52.0,25,1,52.0
15314,199,1,327.97,313,24,327.97
15315,64,2,570.5,862,35,285.25
15316,327,1,165.0,100,1,165.0
15318,4,1,312.62,642,33,312.62
15319,284,1,204.5,175,16,204.5
15320,44,1,267.13,326,36,267.13
15321,71,3,2748.31,1181,83,916.1033333333334
15322,86,1,679.68,416,42,679.68
15325,104,1,162.29,232,47,162.29
15326,334,1,311.71,386,29,311.71
15327,53,1,208.75,116,10,208.75
15329,39,3,1049.7,486,51,349.90000000000003
15330,32,2,714.96,1312,10,357.48
15332,366,4,1661.06,652,29,415.265
15333,208,1,1028.56,344,16,1028.56
15334,157,3,351.67,274,67,117.22333333333334
15335,54,1,173.97,80,34,173.97
15339,66,2,574.07,416,77,287.035
15341,81,1,2020.52,812,17,2020.52
15342,130,1,406.09,283,24,406.09
15343,87,1,364.5,84,21,364.5
15344,1,3,563.94,116,21,187.98000000000002
15345,46,1,393.54,81,20,393.54
15346,333,1,252.42000000000002,144,17,252.42000000000002
15347,366,1,201.60000000000002,130,5,201.60000000000002
15348,72,1,158.04,84,9,158.04
15349,158,2,473.81,327,65,236.905
15350,373,1,115.65,51,5,115.65
15351,12,7,1960.1100000000001,753,157,280.0157142857143
15353,255,2,777.02,343,59,388.51
15355,29,2,277.05,45,9,138.525
15356,31,10,2766.5,1673,215,276.65
15358,5,22,8347.2,7050,292,379.41818181818184
15360,40,1,427.93,223,13,427.93
15361,362,1,418.92,336,7,418.92
15363,373,1,326.0,144,16,326.0
15364,96,2,913.19,493,29,456.595
15365,26,7,2314.32,1084,65,330.6171428571429
15366,75,2,602.51,621,37,301.255
15367,57,4,1877.59,1057,91,469.3975
15368,21,1,446.94000000000005,230,4,446.94000000000005
15370,41,7,2386.05,830,65,340.86428571428576
15372,137,1,2007.3999999999999,2924,27,2007.3999999999999
15373,8,12,2415.91,500,74,201.32583333333332
15374,129,1,168.0,126,3,168.0
15376,40,3,1233.3600000000001,619,100,411.12000000000006
15379,169,7,3703.29,2305,145,529.0414285714286
15380,9,5,1690.2600000000002,376,22,338.052
15381,214,2,596.85,171,8,298.425
15382,15,6,5955.71,4012,193,992.6183333333333
15384,170,2,642.41,596,34,321.205
15385,40,1,316.88,161,12,316.88
15386,186,1,394.14,446,31,394.14
15388,270,1,140.54,88,10,140.54
15389,172,1,500.0,400,1,500.0
15392,5,4,1535.53,1277,74,383.8825
15393,16,2,231.86,150,10,115.93
15394,10,4,2183.54,910,54,545.885
15395,326,1,107.45,17,7,107.45
15396,113,1,288.18,122,14,288.18
15397,290,1,94.0,20,6,94.0
15398,16,2,1345.53,769,60,672.765
15399,1,3,815.77,611,45,271.92333333333335
15400,92,5,716.2,390,10,143.24
15402,149,2,626.77,694,35,313.385
15405,189,1,349.1,193,8,349.1
15406,31,2,510.71000000000004,254,51,255.35500000000002
15407,34,4,1056.44,558,142,264.11
15408,264,1,267.18,106,34,267.18
15410,84,8,3450.84,1200,48,431.355
15411,26,4,1358.88,530,86,339.72
15412,171,1,190.53,108,10,190.53
15414,10,3,774.9000000000001,443,37,258.3
15415,313,1,572.8100000000001,575,46,572.8100000000001
15416,65,4,3984.32,2090,165,996.08
15417,85,1,508.8,284,28,508.8
15419,25,1,135.86,230,8,135.86
15421,59,4,950.36,500,40,237.59
15422,323,2,97.7,38,6,48.85
15423,38,1,43.5,101,2,43.5
15424,254,2,383.34,554,17,191.67
15426,19,5,1447.39,674,217,289.478
15427,33,3,1483.14,1013,233,494.38000000000005
15428,15,1,93.78,102,6,93.78
15429,27,2,397.35,380,77,198.675
15432,23,1,171.19,65,10,171.19
15433,214,2,533.3,534,40,266.65
15434,8,5,1041.48,647,40,208.296
15435,22,1,149.29,54,29,149.29
15436,12,3,1122.53,613,243,374.1766666666667
15437,262,1,200.16,79,44,200.16
15438,131,1,156.57999999999998,59,25,156.57999999999998
15440,55,3,383.68,197,50,127.89333333333333
15442,249,1,594.0,120,2,594.0
15443,2,7,3236.91,1663,237,462.4157142857143
15444,9,2,1418.26,764,191,709.13
15445,264,1,113.5,58,5,113.5
15447,331,1,155.17,85,9,155.17
15448,313,1,494.64,232,28,494.64
15449,26,3,974.52,812,47,324.84
15450,30,1,429.84,376,30,429.84
15452,30,3,538.73,283,47,179.57666666666668
15453,2,7,1388.37,845,169,198.3385714285714
15454,362,1,179.1,86,23,179.1
15456,283,3,447.22,660,48,149.07333333333335
15457,262,1,237.07,132,56,237.07
15458,25,1,161.64,156,7,161.64
15460,354,1,216.76,109,53,216.76
15462,94,3,234.6,172,9,78.2
15463,29,1,126.14,106,7,126.14
15464,338,1,1048.85,350,155,1048.85
15465,20,18,7354.62,1257,43,408.59
15466,85,1,334.53,246,56,334.53
15467,9,3,524.88,310,41,174.96
15468,51,2,467.51,155,24,233.755
15469,50,2,538.55,153,24,269.275
15471,2,1,469.48,266,67,469.48
15472,113,1,371.56,251,76,371.56
15473,14,7,1771.2,672,4,253.02857142857144
15475,77,1,454.10999999999996,319,29,454.10999999999996
15478,40,2,1441.42,585,34,720.71
15480,116,1,905.5,303,45,905.5
15482,16,12,11054.96,5020,46,921.2466666666666
15483,161,4,233.81,295,74,58.4525
15484,1,4,3594.31,3152,135,898.5775
15485,30,3,2575.0,1306,59,858.3333333333334
15488,93,1,91.32000000000001,73,2,91.32000000000001
15489,23,3,1134.28,608,47,378.0933333333333
15491,95,6,3100.09,1646,108,516.6816666666667
15492,28,2,659.4599999999999,483,32,329.72999999999996
15493,33,5,2001.8,560,177,400.36
15494,21,2,1299.23,1148,120,649.615
15497,18,2,1262.2,624,13,631.1
15498,3,27,13316.4,6105,360,493.2
15500,8,4,1131.56,572,64,282.89
15502,16,12,10384.93,4236,164,865.4108333333334
15503,363,1,147.09,74,66,147.09
15504,81,1,52.83,33,13,52.83
15505,53,5,3610.96,2390,90,722.192
15506,23,3,979.26,848,121,326.42
15507,172,1,492.36,162,41,492.36
15508,189,6,1000.27,440,78,166.71166666666667
15510,331,1,250.0,2,1,250.0
15511,12,5,909.23,271,117,181.846
15512,156,2,121.0,68,7,60.5
15513,33,19,14758.220000000001,5709,183,776.7484210526317
15514,12,11,4139.46,2160,96,376.31454545454545
15516,45,3,62.43,27,15,20.81
15517,233,1,267.03,293,27,267.03
15518,64,8,1942.45,1273,135,242.80625
15520,2,1,343.5,314,18,343.5
15521,40,8,3000.2,1836,116,375.025
15522,33,2,398.84,573,47,199.42
15523,84,1,412.01000000000005,132,10,412.01000000000005
15524,25,1,440.0,4,1,440.0
15525,2,3,825.92,416,133,275.3066666666667
15526,33,2,148.44,24,4,74.22
15527,19,8,2429.78,992,127,303.7225
15528,254,1,229.33,123,26,229.33
15529,23,11,3995.23,3496,415,363.20272727272726
15530,22,4,1502.35,950,90,375.5875
15531,8,2,2007.44,1105,196,1003.72
15532,25,4,1580.93,521,205,395.2325
15533,19,3,807.57,289,73,269.19
15535,173,4,536.4,143,55,134.1
15537,163,1,110.92,29,24,110.92
15539,7,1,538.46,410,41,538.46
15540,11,1,213.3,200,15,213.3
15541,114,1,85.13000000000001,49,29,85.13000000000001
15543,288,1,127.86,86,26,127.86
15544,9,9,3546.71,3109,122,394.0788888888889
15545,54,2,292.71999999999997,163,78,146.35999999999999
15547,7,14,4954.84,4032,441,353.9171428571429
15549,77,3,1693.26,698,104,564.42
15550,4,4,575.63,295,43,143.9075
15551,37,1,436.06,218,29,436.06
15552,217,1,90.12,60,17,90.12
15553,60,1,437.23,451,51,437.23
15554,278,1,217.2,74,14,217.2
15555,12,16,4805.17,4439,401,300.323125
15556,24,1,279.77,236,31,279.77
15557,29,1,473.65000000000003,219,16,473.65000000000003
15561,12,4,800.59,267,27,200.1475
15562,352,1,134.55,39,1,134.55
15563,22,4,1400.44,1501,88,350.11
15565,50,2,173.16,60,8,86.58
15567,19,1,186.01,223,7,186.01
15568,3,3,758.29,461,27,252.76333333333332
15569,104,5,1375.71,666,27,275.142
15570,7,12,4165.52,2067,231,347.1266666666667
15571,12,4,650.4300000000001,264,47,162.60750000000002
15572,5,7,2552.86,1229,166,364.69428571428574
15573,32,2,607.45,363,88,303.725
15574,178,4,702.25,349,131,175.5625
15576,38,1,940.6700000000001,404,43,940.6700000000001
15577,151,3,258.88,89,39,86.29333333333334
15578,162,1,127.1,52,13,127.1
15579,69,2,348.6,120,45,174.3
15581,121,13,3679.9700000000003,286,134,283.0746153846154
15582,25,3,682.9100000000001,453,39,227.63666666666668
15584,24,4,725.11,314,89,181.2775
15585,177,1,455.3,320,31,455.3
15587,50,4,913.6800000000001,312,3,228.42000000000002
15589,256,3,478.53000000000003,243,28,159.51000000000002
15592,47,1,388.58,354,24,388.58
15593,71,1,199.8,60,5,199.8
15594,16,5,1771.78,983,85,354.356
15596,101,5,1406.59,561,51,281.318
15597,35,1,324.57,279,22,324.57
15598,53,1,240.68,160,14,240.68
15599,27,2,761.74,718,50,380.87
15601,11,14,6776.56,4983,230,484.04
15602,8,9,1297.8700000000001,1137,30,144.20777777777778
15603,79,1,48.480000000000004,96,2,48.480000000000004
15604,52,1,216.39,159,17,216.39
15605,36,5,1198.23,441,61,239.64600000000002
15606,61,9,2920.16,892,48,324.4622222222222
15607,337,1,104.76,202,13,104.76
15608,28,4,1093.68,714,59,273.42
15609,184,1,298.48,148,16,298.48
15610,52,1,112.46000000000001,66,6,112.46000000000001
15611,10,13,1591.45,504,23,122.41923076923078
15612,36,2,195.15,52,4,97.575
15615,10,23,10399.74,5508,184,452.1626086956522
15618,33,4,776.851,454,39,194.21275
15619,11,1,336.40000000000003,136,3,336.40000000000003
15620,57,3,1553.18,915,92,517.7266666666667
15621,4,4,1293.03,501,11,323.2575
15622,43,9,3709.56,1674,169,412.17333333333335
15623,141,1,301.03,125,19,301.03
15624,117,4,588.13,357,26,147.0325
15625,104,4,1534.26,1188,44,383.565
15626,75,2,675.8,766,49,337.9
15628,5,9,2870.2400000000002,1894,85,318.91555555555556
15630,45,2,1186.35,800,57,593.175
15632,16,8,3285.31,2109,107,410.66375
15634,17,1,243.55,99,15,243.55
15636,90,2,724.76,284,20,362.38
15637,53,1,223.36,128,15,223.36
15639,134,1,425.32,323,25,425.32
15640,4,15,12515.66,6607,240,834.3773333333334
15641,105,4,1887.2,1562,102,471.8
15643,192,3,664.0,246,31,221.33333333333334
15644,166,4,813.0,557,166,203.25
15645,19,1,612.01,256,50,612.01
15646,158,3,447.64000000000004,394,35,149.21333333333334
15648,204,2,657.35,221,23,328.675
15649,336,2,816.0,192,1,408.0
15651,37,3,646.3,479,27,215.4333333333333
15652,91,1,337.74,208,21,337.74
15653,93,2,877.4399999999999,1200,4,438.71999999999997
15654,9,2,922.53,475,15,461.265
15655,243,1,560.67,324,34,560.67
15656,45,4,748.5,343,46,187.125
15657,23,1,30.0,24,1,30.0
15658,190,5,1024.1000000000001,242,40,204.82000000000002
15659,44,1,306.45,111,11,306.45
15660,25,9,1600.86,1050,55,177.87333333333333
15661,317,2,309.8,236,4,154.9
15663,106,1,138.14,106,9,138.14
15664,51,1,386.43,157,17,386.43
15665,168,2,2242.01,1666,92,1121.005
15667,40,1,301.32,240,13,301.32
15668,218,1,76.32000000000001,72,1,76.32000000000001
15669,40,4,684.34,342,31,171.085
15670,297,1,173.05,91,12,173.05
15671,19,7,2657.13,1699,52,379.59000000000003
15673,88,4,2881.02,1514,107,720.255
15674,73,5,2446.6,1275,88,489.32
15675,81,3,323.69,527,20,107.89666666666666
15676,19,3,3435.76,2252,191,1145.2533333333333
15677,49,1,657.23,319,33,657.23
15678,53,1,352.7,184,12,352.7
15679,24,4,781.28,1170,98,195.32
15680,9,3,1333.68,952,61,444.56
15681,25,5,1426.16,816,32,285.232
15683,117,1,193.75,131,10,193.75
15687,9,9,2993.1,1310,119,332.56666666666666
15689,120,2,254.1,84,8,127.05
15690,4,2,239.76,408,19,119.88
15691,252,1,136.8,72,2,136.8
15692,28,1,191.04,138,12,191.04
15694,1,14,6479.4,1677,42,462.8142857142857
15695,267,2,409.98,212,22,204.99
15696,33,8,2736.46,1028,140,342.0575
15699,18,1,309.65,113,18,309.65
15700,172,2,696.68,357,85,348.34
15701,2,4,1542.14,923,193,385.535
15703,265,1,211.5,66,5,211.5
15704,140,4,2293.62,1028,79,573.405
15705,201,1,143.1,62,6,143.1
15706,64,4,1060.56,321,50,265.14
15707,35,4,945.58,605,126,236.395
15708,41,7,3364.2400000000002,1267,124,480.6057142857143
15709,284,1,133.25,121,6,133.25
15712,9,5,1072.3600000000001,486,41,214.47200000000004
15713,143,2,356.7,150,18,178.35
15714,12,2,330.88,187,34,165.44
15716,146,4,1118.81,744,101,279.7025
15717,234,1,150.3,70,7,150.3
15719,33,13,5045.61,2725,299,388.1238461538461
15720,24,1,598.73,281,128,598.73
15721,12,1,507.08,409,80,507.08
15722,36,5,2222.56,1026,45,444.512
15723,365,1,203.1,87,37,203.1
15724,201,2,218.25,73,11,109.125
15725,15,1,415.25,221,32,415.25
15727,17,7,5178.96,3065,213,739.8514285714285
15729,213,1,85.0,28,5,85.0
15730,66,3,1120.88,689,68,373.6266666666667
15732,212,2,294.12,215,13,147.06
15733,283,1,162.3,62,10,162.3
15734,115,2,1339.45,346,25,669.725
15737,15,8,1205.1200000000001,599,60,150.64000000000001
15738,19,16,4812.42,2982,46,300.77625
15739,66,1,449.12,472,8,449.12
15740,49,1,154.88,152,9,154.88
15743,16,4,784.46,216,59,196.115
15744,78,1,34.8,120,3,34.8
15745,19,4,1094.59,421,57,273.6475
15746,134,1,196.88,178,28,196.88
15747,13,3,974.04,480,52,324.68
15748,40,1,149.31,51,19,149.31
15749,235,3,44534.3,18028,5,14844.766666666668
15750,3,8,2465.48,1786,214,308.185
15752,40,7,2637.38,1978,236,376.7685714285714
15753,305,1,79.2,144,1,79.2
15754,51,3,458.57,199,24,152.85666666666665
15755,10,6,2364.25,1427,127,394.0416666666667
15756,61,4,532.96,242,160,133.24
15757,66,2,714.42,491,43,357.21
15758,25,1,205.25,47,9,205.25
15759,218,3,253.04,60,5,84.34666666666666
15762,65,2,583.75,251,37,291.875
15763,32,2,1086.92,271,58,543.46
15764,88,6,3279.97,2050,150,546.6616666666666
15766,64,1,315.06,170,11,315.06
15768,116,3,621.8299999999999,244,23,207.27666666666664
15769,7,26,56252.72,29672,26,2163.566153846154
15773,6,1,635.6800000000001,311,10,635.6800000000001
15774,69,1,270.8,87,25,270.8
15775,245,1,104.9,68,7,104.9
15776,133,1,241.62,138,18,241.62
15777,241,4,1047.11,378,18,261.7775
15780,184,3,475.28000000000003,220,26,158.42666666666668
15781,25,3,345.46,180,20,115.15333333333332
15782,10,3,2614.7400000000002,864,34,871.58
15783,11,1,246.3,212,14,246.3
15785,33,5,2328.9700000000003,1612,58,465.79400000000004
15786,46,3,4932.2,3364,257,1644.0666666666666
15787,26,3,948.05,540,156,316.01666666666665
15789,358,1,351.3,438,25,351.3
15790,10,1,220.85,114,34,220.85
15791,44,2,1612.69,731,66,806.345
15793,15,3,965.61,553,6,321.87
15795,150,1,610.01,581,42,610.01
15796,1,8,2711.56,861,70,338.945
15797,113,4,2207.4,873,8,551.85
15799,76,3,884.14,955,94,294.7133333333333
15800,107,2,699.08,335,116,349.54
15801,46,3,1063.95,570,61,354.65000000000003
15802,143,1,451.42,1,1,451.42
15803,51,1,415.82000000000005,290,8,415.82000000000005
15804,1,13,4206.39,2565,170,323.5684615384616
15805,23,17,5528.4800000000005,3387,220,325.204705882353
15806,46,3,784.58,602,24,261.5266666666667
15807,50,3,903.9,430,48,301.3
15808,306,4,3734.9700000000003,1343,142,933.7425000000001
15809,36,5,515.77,301,31,103.154
15810,79,4,1391.98,861,66,347.995
15811,22,6,2218.62,1071,117,369.77
15812,107,5,1801.14,922,36,360.228
15813,208,2,1303.9099999999999,603,40,651.9549999999999
15814,17,4,1945.33,1271,63,486.3325
15815,64,5,2100.6,1856,33,420.12
15819,49,4,1905.45,1357,96,476.3625
15820,320,1,206.98,128,17,206.98
15821,44,2,570.96,202,57,285.48
15822,3,2,885.47,375,28,442.735
15823,372,1,15.0,1,1,15.0
15825,172,1,532.94,220,20,532.94
15826,56,3,1654.31,963,64,551.4366666666666
15827,73,14,1836.0900000000001,882,72,131.14928571428572
15829,99,2,636.14,996,44,318.07
15830,38,1,576.0,415,39,576.0
15831,58,3,801.76,1105,63,267.25333333333333
15832,254,1,836.79,465,54,836.79
15834,70,4,2233.75,965,242,558.4375
15835,44,4,954.09,439,47,238.5225
15836,50,1,137.37,26,10,137.37
15837,65,1,391.98,189,24,391.98
15838,11,19,33643.08,18368,54,1770.6884210526316
15839,33,3,1048.49,675,56,349.49666666666667
15840,59,2,355.56,396,26,177.78
15841,73,4,1224.06,942,36,306.015
15843,304,1,118.95000000000002,27,8,118.95000000000002
15844,46,1,130.73999999999998,134,11,130.73999999999998
15845,18,8,3711.77,1926,97,463.97125
15847,38,2,389.27,449,22,194.635
15850,19,2,238.85,302,87,119.425
15852,187,2,160.71,48,22,80.355
15853,52,1,110.8,135,29,110.8
15854,4,12,2974.65,939,105,247.88750000000002
15855,137,5,712.24,470,59,142.448
15856,4,27,16387.57,11005,295,606.947037037037
15857,19,1,297.0,308,14,297.0
15858,16,5,1438.85,1167,145,287.77
15860,41,8,977.21,440,105,122.15125
15861,12,8,3165.36,2544,339,395.67
15862,8,4,832.88,585,142,208.22
15863,26,2,68.84,19,18,34.42
15864,22,6,1936.3200000000002,1192,16,322.72
15865,41,3,895.13,368,37,298.37666666666667
15866,101,1,230.53,126,43,230.53
15867,5,15,3812.64,2054,302,254.176
15869,277,2,149.64,175,13,74.82
